"name","position","prediction"
"Brian Tyms","WR",6.11631446436658
"Saalim Hakim","WR",4.9687044069566
"Jeff Fuller","WR",2.7520780592755
"Jonas Gray","RB",4.96724499964421
"Travaris Cadet","RB",3.98368644665318
"Marvin McNutt","WR",7.2002579328364
"Kenny Stafford","WR",1.8356295863706
"Rishard Matthews","WR",5.24672184696469
"Lamar Miller","RB",6.20868618337826
"Nick Toon","WR",7.05522879962642
"Michael Egnew","TE",2.69296122666782
"Ryan Tannehill","QB",15.1264268511558
"Ryan Griffin","QB",8.68982585419326
"Chad Bumphis","WR",2.98082319594721
"Kenny Stills","WR",9.49092631024049
"Khiry Robinson","RB",9.87400663491918
"Dion Sims","TE",7.15995501179628
"Mike Gillislee","RB",6.31572299431256
